RA    DEC      velocity   
       187.44495       8.0003900      997.000
       187.45290       64.033085      2566.81
       187.44719       6.9652865      1165.39
       187.45363       13.429440      2333.86
       187.46325       13.867950     -561.000
       187.47241       47.530691      385.000
       187.47310       14.068554      1731.09
       187.47795       7.1381773      924.904
       187.49618       12.348683      2068.01
       187.50300       7.9300500      469.000
       187.50916       13.636554      1533.58
       187.52109       17.397478      2591.93
       187.52145       8.0738000      1306.00
       187.54303       10.779523      1952.14
       187.54545       12.195590     -420.000
       187.55725       2.6246076      1768.63
       187.56945       9.0853790      2205.92
       187.57259       12.328555      1583.50
       187.57657       13.577657      1089.97
       187.59894       42.901139      436.000
       187.61161       4.2465672      2477.37
       187.62476       19.673006      1128.50
       187.63834       10.259273      1307.63
       187.63114       41.701227      480.000
       187.63322       12.490156      1704.59
       187.65130       41.644630      586.000
       187.66080       15.607910      826.000
       187.66591       15.130099      131.999
       187.66935       9.0156548      1096.88
       187.68591       13.799406      1437.11
       187.69186       11.343388      1849.75
       187.69706       7.6054579      1666.58
       187.70430       13.223930      77.0000
       187.70255       12.045269      1446.98
       187.70592       12.391138      1492.35
       187.71407       8.3599910      1185.98
       187.71770       16.758848      1187.39
       187.73212       14.774031      2577.34
       187.73799       11.483524      693.470
       187.74045       12.270330      105.000
       187.74879       8.0779069      1867.01
       187.75113       15.731148      1992.05
       187.75469       7.7232167      1430.73
       187.75755      -55.137530      1712.00
       187.76085      -37.511300      3293.00
       187.76645       1.6760371      1263.39
       187.76865      -8.0538200      1037.00
       187.79339       13.097326      1691.03
       187.81555       12.331786      1907.26
       187.82032       13.828278      251.082
       187.83090       12.738030     -354.000
       187.83173       12.612071      1966.68
       187.84229       57.964642      3137.43
       187.84653       17.206411      1530.61
       187.84556       11.492396      1445.79
       187.85011       25.774596      1535.92
       187.85180       9.4759596      810.872
       187.88220       11.603100      1838.00
       187.88552       11.624705      1259.10
       187.88958       12.063270      1014.98
       187.92661       20.481605      1991.54
       187.90848       14.856631      2595.19
       187.91288       10.840130      835.959
       187.91345       3.9393184      1854.00
       187.91488       16.852663      1657.19
       187.94999      -2.9705784      2386.10
       187.94670       64.233851      2850.47
       187.96395       12.656965      1439.44
       187.96728       12.481684      951.943
       187.97460       5.1722200      2308.00
       187.97355      -51.747620      2632.00
       187.97844       15.124015      2202.45
       187.98295       12.174026      484.354
       187.98231       8.6022136      1232.04
       187.99487       29.709879      643.000
       187.99376       29.708887      643.000
       188.00310       12.620300      471.000
       187.99649       14.420321      2367.47
       187.99965       13.082480     -86.0000
       188.00192       39.832060      679.000
       188.00631       66.332638      2509.99
       188.01160       11.889552      1256.47
       188.01343       16.686950      1762.96
       188.02395       11.817544      1124.70
       188.02050      -39.982510      3353.00
       188.02598       11.176440      1522.06
       188.03880       12.838750      202.000
       188.03995       15.300943      1719.74
       188.04385       13.419637      792.381
       188.05103       12.061523      1210.26
       188.05924       10.251439      1484.64
       188.07285      -7.5633400      999.000
       188.07947       18.244805      1098.29
       188.09459       16.017808      113.672
       188.09529       16.019037      114.789
       188.09943       11.892693      1063.57
       188.09838      -1.7401415      2107.54
       188.09747       11.262946      1661.58
       188.10645       5.6553500      1143.00
       188.11225       42.703463      536.000
       188.11746      0.38884662      1654.57
       188.11646      0.39065229      1654.59
       188.13436       8.0464852      792.976
       188.13561       8.0461010      792.996
       188.13961       9.1736394      1343.83
       188.13930       15.415410      414.000
       188.14933       8.0924186      988.208
       188.14942       9.8862242      1877.55
       188.15086       5.3881879      1078.26
       188.15069       18.023077      1102.94
       188.15049       2.6586787      1875.74
       188.14129       63.877003      3034.64
       188.13676       63.877399      3029.61
       188.16255       10.092060      1391.99
       188.17081       12.770579      2614.35
       188.17770       15.909887      1399.73
       188.17463       14.049890      94.7240
       188.18535      -39.608570      3175.00
       188.18413       14.196170      2004.30
       188.23113       64.307787      2882.15
